baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SC_02471_gene SC_chr	1.53706906559066	2.5747187765808	2.6020787137856	0.989485353744352	0.322425732261581	NA
SC_02472_gene SC_chr	1.20474162720355	0.963526346859068	2.73906553078071	0.351771922223576	0.72500931719014	NA
SC_02473_gene SC_chr	2.63168309662033	-1.26575988729587	1.91733017451799	-0.660167927318035	0.509146071718744	NA
SC_02474_gene SC_chr	0.551817949088978	0.0946100068148035	4.14406660158573	0.0228302331768995	0.981785691717951	NA
SC_02477_gene SC_chr	0.447425327192551	0.229750468778134	4.47198701425674	0.0513754776222935	0.959026324984419	NA
SC_02478_gene SC_chr	0.916838749562591	-1.36082041556473	3.12681643961642	-0.435209562775507	0.663410322007953	NA
SC_02479_gene SC_chr	3.65620136095018	-1.77208271869632	1.75004577400816	-1.0125922104527	0.311254982067331	NA
SC_02481_gene SC_chr	1.85295626279131	-0.264092808096785	2.3153168922822	-0.114063353045582	0.909187572607756	NA
SC_02482_gene SC_chr	4.68677377898037	0.599521912371815	1.44198343232557	0.415761997629149	0.677584169548453	NA
SC_02483_gene SC_chr	32.2902006447319	0.547533540584196	0.681634943123376	0.803265070413347	0.421821542384071	0.777733468770632
SC_02484_gene SC_chr	12.5698827725628	0.495607271361762	0.918032197715097	0.539858267057829	0.589294780311342	NA
SC_02486_gene SC_chr	4.54079511881745	-0.176835077515432	1.42078789266662	-0.124462686111111	0.900948942778607	NA
SC_02488_gene SC_chr	28.7444622598786	-0.314036902567022	0.695786219630692	-0.451341078203166	0.651743742886837	0.884182075751624
SC_02489_gene SC_chr	8.02766550408937	0.389805507097148	1.14946639725671	0.339118662387566	0.734520340020689	NA
SC_02490_gene SC_chr	29.531165919941	0.328350439282743	0.697092498459739	0.471028507706295	0.637620377271249	0.880056901848445
SC_02491_gene SC_chr	5.53675150222814	0.0999089270904207	1.29607667987035	0.0770856606265107	0.938555400218075	NA
SC_02492_gene SC_chr	1.09563996278031	-1.55326884174753	3.18120857020585	-0.488263754943617	0.625363030949824	NA
SC_02493_gene SC_chr	3.03570979481737	0.730384894574036	1.71757188825737	0.425242692645066	0.670659764873949	NA
SC_02494_gene SC_chr	12.0445748408917	-0.642961228060776	0.947157698062149	-0.678832288832421	0.497244132513785	NA
SC_02495_gene SC_chr	1.01323543606137	-3.3643749244409	3.18834613689738	-1.05521006188958	0.29132926334902	NA
SC_02497_gene SC_chr	7.99710391215477	0.0935834935126513	1.13057861018854	0.0827748664880942	0.934030554166409	NA
SC_02498_gene SC_chr	19.7999799835592	-2.67954353922764	0.910365344693866	-2.94337164177609	0.00324658421705041	0.0501259197317327
SC_02499_gene SC_chr	0.499845823336351	2.56058177794738	4.57186145292524	0.560074228913703	0.575428807833578	NA
SC_02500_gene SC_chr	0.477409357767688	0.305386883735129	4.36591760395391	0.0699479265157366	0.944235106674055	NA
SC_02501_gene SC_chr	1.21873378698339	-1.78929374227186	2.81994985510903	-0.634512609871453	0.525746340074474	NA
SC_02502_gene SC_chr	264.918075060045	0.493692162246097	0.565125048501694	0.873598088697386	0.38233716744975	0.736703387307694
SC_02503_gene SC_chr	2.42992000896031	-1.12785527752385	2.03581464248227	-0.554006859950989	0.579574150964975	NA
SC_02504_gene SC_chr	9.24445750937545	1.20624743709938	1.09691662240302	1.0996710346652	0.271475479455143	NA
SC_02505_gene SC_chr	0.666915837894416	-2.78188054983375	3.71097966221406	-0.749635083737972	0.45347451471927	NA
SC_02506_gene SC_chr	4.4743824628938	0.20880031435958	1.41612430422572	0.147444905603639	0.882780863274762	NA
SC_02507_gene SC_chr	5.03916664001198	-1.51502695310602	1.40805420428489	-1.07597203892833	0.281939761655731	NA
SC_02508_gene SC_chr	4.7073646104985	-2.90046728105403	4.32784477251411	-0.670187456693163	0.502738298875358	NA
SC_02509_gene SC_chr	2.71634858445946	-4.81713592088376	2.31320711501944	-2.0824490334681	0.0373014736350067	NA
SC_02510_gene SC_chr	14.1073422792265	-0.243216685911792	0.908019095402073	-0.267854153225814	0.788811584925442	0.925249290899756
SC_02511_gene SC_chr	0.727332269435863	1.24792551515358	3.41417180107562	0.365513391786676	0.714728212133805	NA
SC_02514_gene SC_chr	0.447425327192551	0.229750468778134	4.47198701425674	0.0513754776222935	0.959026324984419	NA
SC_02515_gene SC_chr	0.644927742716926	-0.639203916615205	3.84234443051747	-0.166357787068329	0.867875392033519	NA
SC_02517_gene SC_chr	1.08764402738266	-3.4611983523349	3.38479200353975	-1.02257342510714	0.30650957986979	NA
SC_02518_gene SC_chr	0.521833918513841	0.0186745041851126	4.22821172933316	0.00441664357902385	0.996476039734561	NA
SC_02520_gene SC_chr	1.24961455834088	3.88182843766468	3.20623023797013	1.21071418755076	0.226004963020895	NA
SC_02521_gene SC_chr	1.7570079466837	2.79906893241421	2.49438942620043	1.12214592597832	0.261800399596715	NA
SC_02522_gene SC_chr	1.87165746509797	-0.423148100308534	2.13874684607662	-0.197848614521522	0.843163509006971	NA
SC_02523_gene SC_chr	13.3117326106521	0.189940014818597	0.937035355571336	0.202703146353304	0.839367063797785	NA
SC_02524_gene SC_chr	0.666915837894416	-2.78188054983375	3.71097966221406	-0.749635083737972	0.45347451471927	NA
SC_02525_gene SC_chr	1.66615911417594	-1.10431484384688	2.26372056239542	-0.487831785509036	0.625668995167947	NA
SC_02528_gene SC_chr	22.3763572387229	1.53308864069842	0.845590543993768	1.81303900757636	0.0698258051873902	0.350549952123485
SC_02529_gene SC_chr	1.50708503501553	2.54740624526564	2.61513665992534	0.974100621318341	0.330006581067196	NA
SC_02530_gene SC_chr	1.30158668409351	2.06655459037949	2.77213057414798	0.745475198625756	0.455984498876714	NA
SC_02531_gene SC_chr	12.6371921692688	0.803267612620444	0.945976505006805	0.849141187301122	0.39580273440546	NA
SC_02532_gene SC_chr	861.26281941706	0.313633670101574	0.455843522473317	0.688029235119673	0.49143437130715	0.80685371496548
SC_02533_gene SC_chr	4.61417777838809	-1.37244756115923	1.47534130993919	-0.930257664388042	0.352237691879626	NA
SC_02534_gene SC_chr	0.469413422370041	-2.26590906134613	4.28909674121972	-0.528295162841619	0.597294488420541	NA
SC_02535_gene SC_chr	4.39197793617486	-0.104056389593945	1.42498818556478	-0.073022633203589	0.941788106896671	NA
SC_02537_gene SC_chr	1.66615911417594	-1.10431484384688	2.26372056239542	-0.487831785509036	0.625668995167947	NA
SC_02541_gene SC_chr	340.389096935649	-0.994780412461591	0.493830808520299	-2.01441545423689	0.0439659331582273	0.265855275269064
SC_02542_gene SC_chr	4.96778369145678	0.877185017015216	1.39643884240449	0.628158563324416	0.529900071984665	NA
SC_02543_gene SC_chr	42.887317314507	0.00268920956588027	0.612205226006281	0.00439266025777552	0.996495175470675	0.997622432456501
SC_02544_gene SC_chr	1.78925293837903	-1.27342975503492	2.24016556471286	-0.568453410361278	0.56972713247213	NA
SC_02545_gene SC_chr	1.79343657203221	1.27451155033323	2.55248049366487	0.499322738605254	0.617552038676305	NA
SC_02546_gene SC_chr	5.48362138558843	1.78444601476893	1.48041701007124	1.20536713819781	0.228061601737052	NA
SC_02547_gene SC_chr	79.6379881690034	0.0787486257110802	0.540908621334782	0.145585820977959	0.884248361936011	0.96001616839258
SC_02548_gene SC_chr	44.9266032463582	0.403415665650826	0.614731758440844	0.65624666386851	0.511665428876066	0.814762630828271
SC_02549_gene SC_chr	4.8506860916359	0.0142893346766783	1.39686772307833	0.0102295546246773	0.991838138649343	NA
SC_02550_gene SC_chr	1.74056770549724	-1.17912560630285	2.23920797911348	-0.526581549057217	0.598484207741038	NA
SC_02551_gene SC_chr	37.8852147905211	0.62256504773967	0.646324711620912	0.963238812544155	0.335427691591907	0.693661257620487
SC_02552_gene SC_chr	3.3103301331744	-0.616137526641071	1.63416669304292	-0.377034686402637	0.706147827842653	NA
SC_02556_gene SC_chr	29.6013138391266	0.320613263765552	0.689355463022224	0.465091351216602	0.641866039310064	0.880368041334298
SC_02557_gene SC_chr	7.99518123962178	-1.27720967909155	1.15593502714279	-1.10491476519102	0.26919652388998	NA
SC_02558_gene SC_chr	0.39500483104875	-2.0450108052717	4.90988225288314	-0.416509134016573	0.677037484983578	NA
SC_02559_gene SC_chr	18.9012568317685	1.86367800989166	0.901879198772378	2.0664386232973	0.0387870821691554	0.248743244345671
SC_02560_gene SC_chr	18.860605752613	-0.354050723182548	0.796837482663635	-0.444319865575402	0.656811340600532	0.884182075751624
SC_02561_gene SC_chr	4.45284273810749	1.21650036861861	1.45708521904419	0.834886218540195	0.403781774986859	NA
SC_02562_gene SC_chr	5.95974065283658	-1.18582234627274	1.29253218761698	-0.917441250309615	0.3589114653258	NA
SC_02563_gene SC_chr	0.741324429215706	-2.91697392394968	3.5737978375975	-0.816211228643707	0.414379335792544	NA
SC_02566_gene SC_chr	1.34556287444849	-0.581030456790148	2.66639766365656	-0.217908403052436	0.827500479781712	NA
SC_02567_gene SC_chr	2.86290480598185	-0.772641017024828	1.74739070808905	-0.442168436313703	0.658367324686024	NA
SC_02568_gene SC_chr	32.1826642550901	2.32475200414317	0.748662760873988	3.10520587591302	0.00190146625552448	0.0357411362855479
SC_02569_gene SC_chr	28.1268260590468	2.88535713675243	0.784264399399274	3.67906172836934	0.000234093607807258	0.00810505081901309
SC_02570_gene SC_chr	15.2871280978046	0.239918813059874	0.887205976779027	0.270420645644083	0.786836658644018	0.925182933623127
SC_02576_gene SC_chr	8.94784907584094	2.14274390360207	1.14224536883759	1.87590509190038	0.0606683133401472	NA
SC_02577_gene SC_chr	16.4798552989113	5.17958406954346	1.31604663547455	3.93571468512266	8.2949473926278e-05	0.00407834913470867
SC_02582_gene SC_chr	0.521833918513841	0.0186745041851126	4.22821172933316	0.00441664357902385	0.996476039734561	NA
SC_02583_gene SC_chr	20.7292706587624	2.29301646801263	2.37689864168647	0.964709402326755	0.334690384552102	0.693661257620487
SC_02584_gene SC_chr	5.94459050216965	0.54158861098188	1.31410076083547	0.412136289029732	0.680239531548003	NA
SC_02585_gene SC_chr	1.27115428312719	-0.462177739601405	2.53543639850528	-0.182287254325872	0.85535730068444	NA
SC_02586_gene SC_chr	1.82297223221617	-0.301684065896648	2.17963642404397	-0.138410269973798	0.889916180872793	NA
SC_02587_gene SC_chr	10.0695506856479	-0.179258654953819	1.00631215509209	-0.178134243978615	0.858617549287743	NA
SC_02588_gene SC_chr	15.5829689815251	-0.517809583343129	0.854862080223039	-0.605722952652234	0.544698739828492	0.830339608256131
SC_02589_gene SC_chr	0.477409357767688	0.305386883735129	4.36591760395391	0.0699479265157366	0.944235106674055	NA
SC_02590_gene SC_chr	2.8806322290237	-1.393511270334	1.89529702834311	-0.735246902989253	0.462189138859634	NA
SC_02593_gene SC_chr	5.59987726528095	0.00170704437998657	1.35282440225141	0.00126183736569628	0.998993199714844	NA
SC_02594_gene SC_chr	2.68410359276413	-0.700678036674335	1.86844225199571	-0.375006525315904	0.707655613716574	NA
SC_02595_gene SC_chr	23.5454348817279	0.736714885305639	0.75784677436929	0.972115881760877	0.330992901992054	0.693661257620487
SC_02596_gene SC_chr	10.8913378598853	0.634233690390407	1.0608593440287	0.597848992856917	0.549940696858356	NA
SC_02597_gene SC_chr	43.5312382346376	-0.584125986357642	0.630951268632644	-0.925786214240477	0.354557092840073	0.71425024513245
SC_02599_gene SC_chr	6.7463313629268	0.594991879808347	1.2303299555544	0.483603505809331	0.628667286236302	NA
SC_02600_gene SC_chr	32.1779962990601	0.246336314620186	0.659307133625777	0.373629075216417	0.708680299187174	0.901123656294035
SC_02601_gene SC_chr	11.7391316604953	0.55882547256565	1.06311021419228	0.525651494177609	0.599130371467928	NA
SC_02603_gene SC_chr	2.72581882199892	0.480510950729031	1.7685072460492	0.27170425894634	0.78584942628653	NA
SC_02604_gene SC_chr	45.7839471911583	0.251054533376423	0.613793324411785	0.409021283535489	0.682524042000423	0.887244701595543
SC_02605_gene SC_chr	2.86290480598185	-0.772641017024828	1.74739070808905	-0.442168436313703	0.658367324686024	NA
SC_02606_gene SC_chr	12.0009149617914	0.846367281890326	0.944745928363385	0.895867615282044	0.370323472181345	NA
SC_02607_gene SC_chr	12.3488409212367	0.392831658275784	0.94806832807227	0.414349521700127	0.67861815125006	NA
SC_02608_gene SC_chr	4.04139766587227	0.122230637450896	1.50080349281921	0.0814434654741434	0.935089283448136	NA
SC_02609_gene SC_chr	1.22672972238104	-0.28270597573734	2.71417272264519	-0.104159169156272	0.917043035959651	NA
SC_02610_gene SC_chr	190.83253749998	0.513609165792987	0.517125804606422	0.993199645459366	0.320612671099975	0.693661257620487
SC_02611_gene SC_chr	2.01673938447854	-1.42938968643727	2.26800362202367	-0.630241359650857	0.528536682835932	NA
SC_02613_gene SC_chr	0.644927742716926	-0.639203916615205	3.84234443051747	-0.166357787068329	0.867875392033519	NA
SC_02614_gene SC_chr	4.59747628709689	0.109932141718796	1.40648470046955	0.0781609225340993	0.937700046184467	NA
SC_02615_gene SC_chr	1.74856364089488	-0.213856219781546	2.17851024606168	-0.0981662675987665	0.921800267612485	NA
SC_02616_gene SC_chr	13.6274906168845	-0.0477643601144772	0.981110956910946	-0.0486839534081493	0.961171164036458	0.979708479710489
SC_02617_gene SC_chr	117.94729274037	0.330985629861603	0.592627825368605	0.558505044301178	0.576499560960063	0.846329501797696
SC_02618_gene SC_chr	61.172161266503	-1.27484248728759	0.570022603799895	-2.23647707790746	0.0253205371630874	0.193178236114934
SC_02619_gene SC_chr	23.0816492199995	-0.202834811175411	0.751345999058423	-0.269961923573961	0.787189546913237	0.925182933623127
SC_02620_gene SC_chr	3.18678793858014	-1.50644732292496	1.83763080603955	-0.81977692035521	0.412343290421942	NA
SC_02621_gene SC_chr	1.30158668409351	2.06655459037949	2.77213057414798	0.745475198625756	0.455984498876714	NA
SC_02622_gene SC_chr	18.082646468598	0.113677267380191	0.807921063457467	0.140703433196448	0.88810423278252	0.96001616839258
SC_02623_gene SC_chr	12.5437110437321	0.268972329272547	0.935125306035405	0.287632392724877	0.773628146433079	NA
SC_02624_gene SC_chr	9.55660944331409	0.55500507195156	1.05200216526229	0.527570275307545	0.597797628526021	NA
SC_02626_gene SC_chr	0.771756830182017	0.993476240660394	3.59243337000145	0.276546880161063	0.782128057785946	NA
SC_02627_gene SC_chr	0.894850654385101	0.307458505858216	3.31690276057533	0.0926944586717054	0.926146299397769	NA
SC_02629_gene SC_chr	1.12233710048461	-0.208999060888618	2.82161484455843	-0.0740707263047183	0.940954108280849	NA
SC_02630_gene SC_chr	0.447425327192551	0.229750468778134	4.47198701425674	0.0513754776222935	0.959026324984419	NA
SC_02631_gene SC_chr	37.874608539427	-0.272438967141688	0.632638810160626	-0.43063903568059	0.666730853147637	0.887244701595543
SC_02632_gene SC_chr	15.6564617228997	0.400910101175528	0.851146705493769	0.471023501104844	0.637623952514553	0.880056901848445
SC_02634_gene SC_chr	0.477409357767688	0.305386883735129	4.36591760395391	0.0699479265157366	0.944235106674055	NA
SC_02635_gene SC_chr	2.33681021533237	-0.960239011706291	2.01028788809731	-0.477662437003057	0.63289048372853	NA
SC_02636_gene SC_chr	0.719336334038216	-0.841009443167153	3.43906123430653	-0.24454622522496	0.806807805886866	NA
SC_02637_gene SC_chr	3.33657890048753	-1.08383981018245	1.75555614477861	-0.617376899853655	0.536986155008703	NA
SC_02638_gene SC_chr	13.806343982588	0.203091163804133	0.896545640066418	0.226526296853206	0.820792108801919	0.938227451360527
SC_02639_gene SC_chr	2.34906682286565	-0.246890386512031	1.95508569002591	-0.126281107662734	0.899509410432873	NA
SC_02642_gene SC_chr	0.719336334038216	-0.841009443167153	3.43906123430653	-0.24454622522496	0.806807805886866	NA
SC_02643_gene SC_chr	0.477409357767688	0.305386883735129	4.36591760395391	0.0699479265157366	0.944235106674055	NA
SC_02647_gene SC_chr	25.2718041979945	0.935210096033412	0.751119680041809	1.24508799447427	0.213099406660295	0.585197647863122
SC_02650_gene SC_chr	0.779752765579664	3.19614182899218	3.50512592470664	0.911847932898355	0.361848773678174	NA
SC_02653_gene SC_chr	0.864418253418791	-3.16087165320134	3.3595594032698	-0.940858985891103	0.346777128121498	NA
SC_02654_gene SC_chr	3.09083962247253	0.0170602430217731	1.6830643841179	0.010136417348475	0.991912447591267	NA
SC_02655_gene SC_chr	0.666915837894416	-2.78188054983375	3.71097966221406	-0.749635083737972	0.45347451471927	NA
SC_02656_gene SC_chr	0.529829853911488	2.63506482553037	4.093917094229	0.643653685426336	0.519800029194803	NA
SC_02657_gene SC_chr	1.37226001215279	0.348059607229197	2.57476592751288	0.135181067727352	0.892468715450817	NA
SC_02658_gene SC_chr	35.3354716497284	2.33208502023143	0.6869276977994	3.39494975628782	0.000686411960391937	0.0173564167127676
SC_02659_gene SC_chr	1.14477356605328	0.882227142855215	3.00612255511014	0.293476771715614	0.769157751732098	NA
SC_02660_gene SC_chr	19.0858312375923	-0.0516164191333341	0.796920649022727	-0.0647698352359572	0.94835725899675	0.974257195348655
SC_02661_gene SC_chr	1.09235306990948	-0.267008699464534	3.05166654474824	-0.0874960273507087	0.930277243037782	NA
SC_02662_gene SC_chr	9.88611746838587	-0.889138261986695	1.04076897254013	-0.854308963320301	0.392933822113817	NA
SC_02663_gene SC_chr	33.1428355065092	-0.804431528218084	0.761787649187876	-1.05597869573715	0.290977948221816	0.661236656223933
SC_02664_gene SC_chr	3.73350640406927	1.70260847386243	1.61404286401496	1.05487190694995	0.291483912204783	NA
SC_02665_gene SC_chr	10.8115106055413	1.38038391625371	1.00895618653222	1.36813068265936	0.171271174097994	NA
SC_02666_gene SC_chr	22.0418267280378	0.750291611578582	0.760445242809785	0.98664778124762	0.323815337631756	0.693661257620487
SC_02667_gene SC_chr	0.749768735004527	3.14528368368885	3.87714692768556	0.811236649617095	0.417229782506397	NA
SC_02669_gene SC_chr	0.801740860757154	1.07505684098681	3.30702464103303	0.325082803329517	0.745118403692661	NA
SC_02670_gene SC_chr	1.99049061716541	-0.611438059547662	2.07144214078518	-0.29517506065407	0.767860152383302	NA
SC_02671_gene SC_chr	1.81697600783398	2.84492706783891	2.47490909065213	1.14950770457968	0.250346691636962	NA
SC_02673_gene SC_chr	0.521833918513841	0.0186745041851126	4.22821172933316	0.00441664357902385	0.996476039734561	NA
SC_02674_gene SC_chr	23.7454073559913	-0.250280114009239	0.737425115045303	-0.339397328491942	0.734310430841444	0.907994766476345
SC_02676_gene SC_chr	1.48264885843141	-3.91745165544349	2.76470673654261	-1.41695016099336	0.156497499407836	NA
SC_02677_gene SC_chr	0.793744925359507	-1.02407408013303	3.56871508758567	-0.286958766670793	0.774143892432962	NA
SC_02678_gene SC_chr	5.26612767723786	-1.22484857418372	1.39145988268911	-0.880261507659568	0.378717659847704	NA
SC_02679_gene SC_chr	1.573049320548	-0.856259620873281	2.48544148070267	-0.344510070955766	0.730462723538848	NA
SC_02683_gene SC_chr	2.45616877627344	-1.87975335118434	1.99928927964658	-0.940210789064318	0.347109448700797	NA
SC_02684_gene SC_chr	67.2480339377165	-0.171832487548463	0.577439117316113	-0.297576804888323	0.766026179993631	0.917451157373796
SC_02685_gene SC_chr	7.68823887108696	0.649210828888927	1.20451156237707	0.538982645884881	0.589898829091609	NA
SC_02686_gene SC_chr	5.07906927851776	1.03910083831614	1.36790027510337	0.75963201209066	0.447474578495219	NA
SC_02687_gene SC_chr	0.999243276281529	0.183173661451289	2.79512200685468	0.0655333330717153	0.947749367413688	NA
SC_02688_gene SC_chr	79.4644950493289	0.136115750414296	0.577178442112076	0.235829581431014	0.813564912803474	0.935552570070493
SC_02689_gene SC_chr	4.84966015988525	-1.05051190195678	1.40591455922382	-0.747208921811547	0.4549374594553	NA
SC_02690_gene SC_chr	0.551817949088978	0.0946100068148035	4.14406660158573	0.0228302331768995	0.981785691717951	NA
SC_02692_gene SC_chr	2.33307495207036	-1.77256450621641	2.01326506008985	-0.880442690510558	0.378619538447888	NA
SC_02693_gene SC_chr	14.9652968287076	1.1131639530993	0.884059577858878	1.25915037965574	0.207976020338086	0.576986764887794
SC_02694_gene SC_chr	7.20638462956135	2.05669410103	1.22209219841337	1.68292875422998	0.0923888844005857	NA
SC_02695_gene SC_chr	25.1036560992	0.702391877725925	0.766675264398105	0.91615304463664	0.359586629383255	0.718361550799505
SC_02696_gene SC_chr	1.21873378698339	-1.78929374227186	2.81994985510903	-0.634512609871453	0.525746340074474	NA
SC_02698_gene SC_chr	46.1984503071599	-1.37166647278339	0.635496085895983	-2.15841844383586	0.0308953130162645	0.224391805589214
SC_02699_gene SC_chr	2.31908279229052	-0.277517763708423	1.93692681142789	-0.143277361886399	0.88607113395489	NA
SC_02700_gene SC_chr	1.42423213790542	-0.665815276291996	2.5579441617434	-0.260293123771006	0.794637676288327	NA
SC_02701_gene SC_chr	1.18874975640826	-1.8398577490896	2.84264510479574	-0.647234417685708	0.517480239239533	NA
SC_02703_gene SC_chr	1.05965970782298	3.635087726483	3.10690889642112	1.17000138969968	0.2420004095897	NA
SC_02705_gene SC_chr	1.03993257376568	-1.62917462082687	3.21434885407033	-0.506844370287887	0.612264020981292	NA
SC_02707_gene SC_chr	30.7406496329929	1.28408485325869	0.709970439256836	1.80864551854133	0.0705060920655144	0.350549952123485
SC_02708_gene SC_chr	0.801740860757154	1.07505684098681	3.30702464103303	0.325082803329517	0.745118403692661	NA
SC_02709_gene SC_chr	0.551817949088978	0.0946100068148035	4.14406660158573	0.0228302331768995	0.981785691717951	NA
SC_02710_gene SC_chr	0.469413422370041	-2.26590906134613	4.28909674121972	-0.528295162841619	0.597294488420541	NA
SC_02711_gene SC_chr	2.27039755940872	-0.175500088216722	1.93178634847665	-0.0908486015314874	0.927612891254192	NA
SC_02714_gene SC_chr	0.447425327192551	0.229750468778134	4.47198701425674	0.0513754776222935	0.959026324984419	NA
SC_02715_gene SC_chr	0.477409357767688	0.305386883735129	4.36591760395391	0.0699479265157366	0.944235106674055	NA
SC_02721_gene SC_chr	1.14477356605328	0.882227142855215	3.00612255511014	0.293476771715614	0.769157751732098	NA
SC_02723_gene SC_chr	1.22672972238104	-0.28270597573734	2.71417272264519	-0.104159169156272	0.917043035959651	NA
SC_02727_gene SC_chr	0.991247340883882	-1.48785892744423	3.05414627550768	-0.487160336548358	0.626144710880572	NA
SC_02728_gene SC_chr	3.43297558698631	-1.66774791152516	1.80376502700809	-0.924592663985428	0.355177830436045	NA
SC_02729_gene SC_chr	0.666915837894416	-2.78188054983375	3.71097966221406	-0.749635083737972	0.45347451471927	NA
SC_02730_gene SC_chr	1.06192066894317	-3.46053973739722	3.11903052138735	-1.10949210457164	0.267217948611218	NA
SC_02731_gene SC_chr	0.477409357767688	0.305386883735129	4.36591760395391	0.0699479265157366	0.944235106674055	NA
SC_02732_gene SC_chr	4.37527644488366	1.5023443243337	1.49250082360316	1.00659530673275	0.314129290749343	NA
SC_02733_gene SC_chr	0.529829853911488	2.63506482553037	4.093917094229	0.643653685426336	0.519800029194803	NA
SC_02735_gene SC_chr	4.02921809682144	-1.45070589483455	1.56544077325715	-0.92670762102109	0.354078359578253	NA
SC_02736_gene SC_chr	13.8996600056667	-0.178398770880714	0.93821476810914	-0.19014705048851	0.849193901621629	0.953726653470992
SC_02737_gene SC_chr	1.9600582161991	-2.63332514121179	2.42155475277873	-1.08745224042118	0.276836994626999	NA
SC_02738_gene SC_chr	39.1589104345336	0.488197770470376	0.715693224637101	0.68213272623605	0.495155028675806	0.810004067242308
SC_02739_gene SC_chr	2.67339832585512	-0.00878660754316554	1.78918080333783	-0.00491096681049426	0.99608163115357	NA
SC_02740_gene SC_chr	9.28380169568608	0.059025325948839	1.03305574717063	0.0571366318908728	0.954436356044184	NA
SC_02741_gene SC_chr	2.62097782971132	-0.51652317239443	1.84431961730491	-0.280061637661926	0.779430216106607	NA
SC_02742_gene SC_chr	37.5961950084899	-0.628849832929467	0.661682695238979	-0.950379747655855	0.341919330760678	0.695628983271724
SC_02743_gene SC_chr	3.57850587675806	-1.27135709435564	1.64954721149108	-0.770730953014929	0.440866421060843	NA
SC_02750_gene SC_chr	6.98252336491987	-0.671534177016264	1.20126840124719	-0.559020928477813	0.576147437138817	NA
SC_02757_gene SC_chr	0.719336334038216	-0.841009443167153	3.43906123430653	-0.24454622522496	0.806807805886866	NA
SC_02758_gene SC_chr	5.27509739190031	-0.623562924219857	1.36142535807703	-0.458022116688513	0.646936551838867	NA
SC_02759_gene SC_chr	0.749320364613353	-0.778741300078014	3.39275872145292	-0.229530409915069	0.818456687751593	NA
SC_02760_gene SC_chr	14.3103184189236	1.20163288044002	0.92453840579108	1.29971115630599	0.193699985233117	0.552982215907446
SC_02761_gene SC_chr	5.92149943675906	0.684258314465939	1.26300925390172	0.541768250986372	0.587978165537901	NA
SC_02762_gene SC_chr	0.39500483104875	-2.0450108052717	4.90988225288314	-0.416509134016573	0.677037484983578	NA
SC_02764_gene SC_chr	55.0006567450822	0.431952546160447	0.598585565599604	0.721622055366069	0.470526875374005	0.791665940505692
SC_02765_gene SC_chr	54.9302886622886	-0.266846702097667	0.578046926122182	-0.461635016187705	0.644343079371972	0.880368041334298
SC_02766_gene SC_chr	1.41668457289894	0.177655459941914	2.54817258006089	0.0697187707504761	0.944417501236649	NA
SC_02767_gene SC_chr	6.67216491254593	1.99346658394437	1.33947394236481	1.48824588586243	0.136686060215757	NA
SC_02768_gene SC_chr	9.35378738058192	-3.43067915345439	1.34471442744619	-2.55123250218246	0.0107342689916868	NA
SC_02769_gene SC_chr	17.7298822756577	0.274846945167839	0.811640504934362	0.338631381131066	0.734887439173802	0.907994766476345
SC_02770_gene SC_chr	5.16946974063434	1.73902982541997	1.39531127578679	1.24633825842149	0.212640237789615	NA
SC_02771_gene SC_chr	1.41668457289894	0.177655459941914	2.54817258006089	0.0697187707504761	0.944417501236649	NA
SC_02774_gene SC_chr	207.531595394825	1.09078902586011	0.509647520817797	2.1402812361567	0.0323320454523364	0.224391805589214
SC_02775_gene SC_chr	0.999243276281529	0.183173661451289	2.79512200685468	0.0655333330717153	0.947749367413688	NA
SC_02778_gene SC_chr	3.22321656392865	-2.33428130627583	1.83755243428398	-1.27032092403143	0.203970337840346	NA
SC_02779_gene SC_chr	17.7103364850545	0.195807015186062	0.897329797368158	0.218210757917945	0.827264903439352	0.938227451360527
SC_02780_gene SC_chr	30.6971298562043	-1.06213631058123	0.738265841210664	-1.43869084995109	0.150238132943111	0.501738670394916
SC_02783_gene SC_chr	249.796823115906	1.78799107373089	0.609316902030314	2.93441896617852	0.00334172798211551	0.0501259197317327
SC_02786_gene SC_chr	0.521833918513841	0.0186745041851126	4.22821172933316	0.00441664357902385	0.996476039734561	NA
SC_02789_gene SC_chr	5.52604623531913	0.445632832897376	1.29290904438747	0.344674542135714	0.730339059060996	NA
SC_02790_gene SC_chr	1.53706906559066	2.5747187765808	2.6020787137856	0.989485353744352	0.322425732261581	NA
SC_02791_gene SC_chr	5.55681692487264	-2.53825233573026	1.5492678709087	-1.63835601537485	0.101347448890583	NA
SC_02793_gene SC_chr	6.34333059648041	0.574409193973282	1.25111062859536	0.459119426247846	0.646148407188744	NA
SC_02794_gene SC_chr	6.14377631745474	-0.95221633493164	1.39536752212262	-0.682412568613562	0.494978110530431	NA
SC_02795_gene SC_chr	4.71901877067569	-0.711867377299544	1.45005913033326	-0.4909229992131	0.623480909523142	NA
SC_02796_gene SC_chr	1.03993257376568	-1.62917462082687	3.21434885407033	-0.506844370287887	0.612264020981292	NA
SC_02797_gene SC_chr	0.757316300011	1.31649279396348	3.61536040780259	0.364138742882246	0.715754407255416	NA
SC_02798_gene SC_chr	17.2167539130374	-0.18046071909742	0.829580115053655	-0.217532599712504	0.827793304297643	0.938227451360527
SC_02799_gene SC_chr	10.8358367003214	0.180089862146079	1.02836058695706	0.175123263600531	0.860982779020451	NA
